vassdragNr,innsjo_nr,year,Coniferous forest,Transitional woodland-shrub,Peat bogs,Water bodies,Non-irrigated arable land,"Land principally occupied by agriculture, with significant areas of natural vegetation",Discontinuous urban fabric,Mixed forest,Sea and ocean,Broad-leaved forest,Moors and heathland,Bare rocks,Sparsely vegetated areas,Glaciers and perpetual snow,Complex cultivation patterns,Sport and leisure facilities,Water courses,Natural grasslands,Continuous urban fabric,Industrial or commercial units,Road and rail networks and associated land,Port areas,Green urban areas,Mineral extraction sites,Pastures,NA,total_pop,pop_density,jan_temp_mean,jan_temp_max,jan_temp_min,jan_total_precip,jan_snow_depth,feb_temp_mean,feb_temp_max,feb_temp_min,feb_total_precip,feb_snow_depth,mar_temp_mean,mar_temp_max,mar_temp_min,mar_total_precip,mar_snow_depth,apr_temp_mean,apr_temp_max,apr_temp_min,apr_total_precip,apr_snow_depth,may_temp_mean,may_temp_max,may_temp_min,may_total_precip,may_snow_depth,jun_temp_mean,jun_temp_max,jun_temp_min,jun_total_precip,jun_snow_depth,jul_temp_mean,jul_temp_max,jul_temp_min,jul_total_precip,jul_snow_depth,aug_temp_mean,aug_temp_max,aug_temp_min,aug_total_precip,aug_snow_depth,sep_temp_mean,sep_temp_max,sep_temp_min,sep_total_precip,sep_snow_depth,oct_temp_mean,oct_temp_max,oct_temp_min,oct_total_precip,oct_snow_depth,nov_temp_mean,nov_temp_max,nov_temp_min,nov_total_precip,nov_snow_depth,dec_temp_mean,dec_temp_max,dec_temp_min,dec_total_precip,dec_snow_depth
001.1L,3601,2008,73.1665060842879,3.3625950112407668,1.417585554722906,22.05331334974842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,5.945488294378745,1.330588133617141,6.565347290039085,-3.6287445068359148,151.36147897586483,154.296875,2.3564503461465165,7.860375976562523,-4.001348876953102,69.78144398836506,159.1796875,0.6655736820672473,8.676309204101585,-8.57372131347654,95.47155201147461,97.65625,5.989219665527344,19.36237487792971,-2.5362915039062273,64.75282607487998,33.203125,11.906773975331305,26.565850830078148,1.8880401611328352,30.83478077632762,-7.3453647229951e-21,15.084354358249243,28.036859130859398,6.824945068359398,81.15332270345021,-7.3453647229951e-21,17.40640224743919,29.022180175781273,10.466973876953148,79.002558087506,-7.3453647229951e-21,14.954080015613215,26.371377563476585,9.253579711914085,154.45947804739646,-7.3453647229951e-21,10.928964339362267,19.29993591308596,5.69288024902346,74.41209275154748,-7.3453647229951e-21,7.593721418483312,13.828393554687523,-0.37119140624997726,106.05717884628874,4.8828125,2.8075457255045535,9.00660095214846,-4.550390624999977,81.37232244764903,23.4375,-0.26780187135096867,6.89344177246096,-6.54814758300779,35.497505667954954,84.9609375
001.1L,344,2003,74.81527565596082,2.0025990648357936,1.4162942469396815,21.765831032263694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2.9028474488992275,-3.4838251011345847,6.04963073730471,-21.72203674316404,44.317027689256605,341.796875,-3.1440307026817322,3.8237854003906477,-17.080099487304665,30.233802448083935,173.828125,1.6205351101455108,10.64594421386721,-6.545416259765602,23.562396300821575,182.6171875,4.860434065924778,18.934625244140648,-3.4443115234374773,72.48527282508732,77.1484375,9.497445801765707,19.31000671386721,0.36544189453127274,123.24009264403557,0.9765625,15.136326323615208,23.804055786132835,8.40357360839846,122.97659714950271,-7.27919033709973e-21,17.930361212453533,26.949319458007835,12.336968994140648,123.43873940234573,-7.27919033709973e-21,16.683835396715438,26.35315856933596,7.695581054687523,32.659204078715476,-7.27919033709973e-21,12.672638660007067,20.158319091796898,3.2193847656250227,49.11431129602306,-7.3453647229951e-21,4.311335705172667,13.434228515625023,-4.280950927734352,30.59729757188734,1.953125,3.3994712405734617,9.762384033203148,-3.2663940429687273,81.86688907111872,74.21875,1.1125906134164438,6.936303710937523,-10.822653198242165,87.45381457547552,134.765625
001.1L,343,2002,85.29362673683734,2.314890179747081,1.6371552855697489,10.754327797845836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2.0196410386924324,-0.1752351453226879,5.403100585937523,-18.816198730468727,83.69395995731566,198.2421875,1.404309436253186,7.272439575195335,-8.146582031249977,85.8370960152186,183.59375,2.0382336729316535,11.22059020996096,-10.947286987304665,39.47985328557024,142.578125,6.444406064351426,16.887002563476585,-1.1439575195312273,37.55040997880954,-7.27919033709973e-21,11.920964997814565,22.219201660156273,4.849588012695335,86.56386708559793,-7.27919033709973e-21,15.36909853617351,24.68036804199221,7.89508972167971,91.58121762283145,-7.27919033709973e-21,16.792794123003603,26.19611511230471,9.430749511718773,129.19450015349554,-7.27919033709973e-21,19.692982199884227,26.031167602539085,13.368066406250023,43.04126084903004,-7.27919033709973e-21,12.998246637980174,22.97431335449221,3.0296722412109602,46.34596757451703,-7.27919033709973e-21,3.6427452415548487,15.526666259765648,-5.093603515624977,81.64247987403428,48.828125,-0.39673328399658203,5.93152770996096,-6.01476135253904,75.14308876494269,150.390625,-5.93374594001358,2.3850494384765852,-21.350851440429665,34.66074050466972,303.7109375
001.E4,3386,1988,82.2004455971959,0,3.0978007077793843,6.823066406359887,5.686709163436275,2.157658139181609,0.03431998604695649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,7.555507087600166,0.3559415140459805,5.64063415527346,-8.518896484374977,123.56493998971985,333.0078125,-1.3524632377186094,2.8792816162109602,-13.445288085937477,110.52942118171316,386.71875,-2.461444149222416,4.390237426757835,-14.816564941406227,84.93390417103086,527.34375,2.34004968007406,11.836328125000023,-7.120001220703102,49.96855256181476,475.5859375,11.837292546097956,24.95270690917971,2.2080322265625227,33.09758701541199,3.90625,17.80999944474962,30.432656860351585,7.89795837402346,50.611113871305236,-7.3453647229951e-21,15.863177276939496,23.28553161621096,10.336022949218773,189.44233335428962,-7.3453647229951e-21,14.496977045202811,23.088494873046898,8.55738220214846,125.61250574018601,-7.3453647229951e-21,12.085979546440967,19.395440673828148,5.97284851074221,118.91220935697078,-7.3453647229951e-21,5.480351322953425,12.425805664062523,-5.58885803222654,99.03050977705163,41.9921875,-1.2259025361802856,8.32056579589846,-16.48638000488279,27.806740438158783,115.234375,-3.368434097946306,6.61060485839846,-17.941778564453102,40.73402306215712,250.9765625
001.1J,3006,2003,68.87226175804079,2.5620800699717727,3.611974714745756,19.60974834015823,1.2286407188009385,0,0,4.115294398282511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,11.078797658592109,-3.214105495329804,6.44611511230471,-21.187101745605446,45.38997462514871,325.1953125,-3.0388446035838967,4.068658447265648,-16.799826049804665,31.488968233635006,176.26953125,1.7012235867080108,10.70209655761721,-6.618170166015602,23.730127496509823,180.908203125,4.994392670525471,19.013238525390648,-3.4052490234374773,72.70786637100102,74.951171875,9.570577732209259,19.39447937011721,0.5456176757812727,122.3889122396109,0.9765625,15.223703575134309,23.839212036132835,8.52027282714846,119.37245701683707,-7.27919033709973e-21,17.99039617969146,27.147073364257835,12.415177917480491,123.99599067693146,-7.27919033709973e-21,16.784899771085378,26.43079528808596,7.794702148437523,34.244814289611014,-7.27919033709973e-21,12.773995674981037,20.29774627685549,3.2260070800781477,48.992110598362615,-7.3453647229951e-21,4.429325850291946,13.581201171875023,-4.385443115234352,30.827077202786768,1.708984375,3.5411243438720845,9.854871368408226,-3.4335845947265398,82.94083811010111,71.2890625,1.3243970440280322,7.138040161132835,-10.534567260742165,90.14751238564855,133.544921875
001.1J,3022,2005,68.6550546589324,2.5625201799855897,3.6125951739812985,19.824976897395807,1.2288517727371775,0,0,4.116001316967729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,10.96878909150589,1.755821092667162,8.923059082031273,-4.82311096191404,83.69460394094119,52.24609375,-1.1014355432419336,5.275231933593773,-8.47197570800779,30.83630504132273,59.5703125,-0.5519289119268933,11.154458618164085,-13.373949432373024,25.676747223752017,115.72265625,6.025855382283552,14.14447937011721,-1.694578552246071,33.900018549939404,0.732421875,9.589985763385755,18.117959594726585,2.8065658569336165,88.73629500400781,-7.3453647229951e-21,13.823612170749271,22.032342529296898,5.595498657226585,68.28890230927698,-7.3453647229951e-21,17.740847729098434,29.184197998046898,9.582414245605491,88.9131915550152,-7.3453647229951e-21,15.500326328892882,24.165765380859398,9.549382781982445,82.95605130050987,-7.3453647229951e-21,13.046002748277473,21.279885864257835,5.592610931396507,39.34916742843697,-7.3453647229951e-21,8.494873711370658,17.037530517578148,-0.7997039794921648,66.28439635957051,10.009765625,4.59812586042618,11.53809509277346,-4.782045745849587,83.937095697042,12.6953125,-0.4104174049951439,6.680383300781273,-6.16454162597654,51.9801772397237,101.806640625
001.1J,3014,2003,68.62196562715945,2.5652252831762876,3.61640878013674,19.845904969954812,1.230148999926758,0,0,4.1203463396459545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,11.092297260802129,-3.214105495329804,6.44611511230471,-21.187101745605446,45.38997462514871,325.1953125,-3.0388446035838967,4.068658447265648,-16.799826049804665,31.488968233635006,176.26953125,1.7012235867080108,10.70209655761721,-6.618170166015602,23.730127496509823,180.908203125,4.994392670525471,19.013238525390648,-3.4052490234374773,72.70786637100102,74.951171875,9.570577732209259,19.39447937011721,0.5456176757812727,122.3889122396109,0.9765625,15.223703575134309,23.839212036132835,8.52027282714846,119.37245701683707,-7.27919033709973e-21,17.99039617969146,27.147073364257835,12.415177917480491,123.99599067693146,-7.27919033709973e-21,16.784899771085378,26.43079528808596,7.794702148437523,34.244814289611014,-7.27919033709973e-21,12.773995674981037,20.29774627685549,3.2260070800781477,48.992110598362615,-7.3453647229951e-21,4.429325850291946,13.581201171875023,-4.385443115234352,30.827077202786768,1.708984375,3.5411243438720845,9.854871368408226,-3.4335845947265398,82.94083811010111,71.2890625,1.3243970440280322,7.138040161132835,-10.534567260742165,90.14751238564855,133.544921875
001.1J,3019,2007,69.94752697456343,1.2807164012329415,3.6050206495481225,19.908640431212085,1.2396077696900822,0,0,4.018487773753329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,9.203334980769853,0.6998954157675854,8.383020019531273,-12.986788177490212,113.563626387986,81.787109375,-1.978391370319173,5.55671081542971,-10.913988494873024,45.552876958307564,238.525390625,3.6933493952597587,13.93613204956057,-2.3726867675781023,49.426962444030664,238.037109375,7.521819538540342,18.629968261718773,-1.5709442138671648,25.496246795839284,46.142578125,10.302398197625294,18.341836547851585,3.2396331787109602,82.12886046036516,-7.3453647229951e-21,16.07827568054202,28.432458496093773,7.7440963745117415,96.52466527866466,-7.3453647229951e-21,15.167515301448063,21.77308044433596,9.883821105957054,188.99836497365285,-7.3453647229951e-21,15.911130092990035,24.546575164794945,7.036767578125023,82.62351401423018,-7.3453647229951e-21,11.44808360205758,19.558526611328148,5.088746643066429,81.68886871418835,-7.3453647229951e-21,7.241269007036777,14.178552246093773,0.2453781127929915,29.05530767065656,-7.3453647229951e-21,2.0967271169026986,11.88385925292971,-3.3957046508788835,62.35819714805757,17.08984375,0.8209400259038659,8.010720825195335,-6.052610778808571,96.26598759924221,31.494140625
001.1J,3007,2005,68.77810600637162,2.557378714596154,3.5451862833958487,19.785199871107224,1.2263861925994592,0,0,4.1077429319296925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,10.946749306112638,1.755821092667162,8.923059082031273,-4.82311096191404,83.69460394094119,52.24609375,-1.1014355432419336,5.275231933593773,-8.47197570800779,30.83630504132273,59.5703125,-0.5519289119268933,11.154458618164085,-13.373949432373024,25.676747223752017,115.72265625,6.025855382283552,14.14447937011721,-1.694578552246071,33.900018549939404,0.732421875,9.589985763385755,18.117959594726585,2.8065658569336165,88.73629500400781,-7.3453647229951e-21,13.823612170749271,22.032342529296898,5.595498657226585,68.28890230927698,-7.3453647229951e-21,17.740847729098434,29.184197998046898,9.582414245605491,88.9131915550152,-7.3453647229951e-21,15.500326328892882,24.165765380859398,9.549382781982445,82.95605130050987,-7.3453647229951e-21,13.046002748277473,21.279885864257835,5.592610931396507,39.34916742843697,-7.3453647229951e-21,8.494873711370658,17.037530517578148,-0.7997039794921648,66.28439635957051,10.009765625,4.59812586042618,11.53809509277346,-4.782045745849587,83.937095697042,12.6953125,-0.4104174049951439,6.680383300781273,-6.16454162597654,51.9801772397237,101.806640625
001.1J,3012,2003,68.6534592045301,2.562650611991697,3.612779054693527,19.82598598662287,1.2289143211624265,0,0,4.116210820999388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,11.081303039455792,-3.214105495329804,6.44611511230471,-21.187101745605446,45.38997462514871,325.1953125,-3.0388446035838967,4.068658447265648,-16.799826049804665,31.488968233635006,176.26953125,1.7012235867080108,10.70209655761721,-6.618170166015602,23.730127496509823,180.908203125,4.994392670525471,19.013238525390648,-3.4052490234374773,72.70786637100102,74.951171875,9.570577732209259,19.39447937011721,0.5456176757812727,122.3889122396109,0.9765625,15.223703575134309,23.839212036132835,8.52027282714846,119.37245701683707,-7.27919033709973e-21,17.99039617969146,27.147073364257835,12.415177917480491,123.99599067693146,-7.27919033709973e-21,16.784899771085378,26.43079528808596,7.794702148437523,34.244814289611014,-7.27919033709973e-21,12.773995674981037,20.29774627685549,3.2260070800781477,48.992110598362615,-7.3453647229951e-21,4.429325850291946,13.581201171875023,-4.385443115234352,30.827077202786768,1.708984375,3.5411243438720845,9.854871368408226,-3.4335845947265398,82.94083811010111,71.2890625,1.3243970440280322,7.138040161132835,-10.534567260742165,90.14751238564855,133.544921875
001.1J,3017,2008,69.94428306109815,1.2808546438719304,3.6054097814181625,19.91078940266997,1.2397415749956346,0,0,4.0189215359461565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,16.062893125721473,1.5015896089615666,6.715974426269554,-3.6360687255859148,151.34233657166618,145.01953125,2.492214983359162,7.826684570312523,-3.872629547119118,73.04868749288929,139.6484375,0.7965964737759208,8.807656860351585,-8.962767028808571,96.33010104010964,96.435546875,6.131207784016951,19.57868347167971,-1.9484619140624773,62.36335782222113,31.494140625,11.999069632253367,26.649732208251976,1.9705596923828352,28.097456091469297,-7.3453647229951e-21,15.126392661200654,28.121331787109398,6.782464599609398,83.38199997624685,-7.3453647229951e-21,17.45101435261391,28.898156738281273,10.470811462402366,77.95631030718297,-7.3453647229951e-21,15.074409841722073,26.419656372070335,9.60544357299807,153.95792731335334,-7.3453647229951e-21,11.046182356940392,19.503442382812523,5.7912765502929915,77.0414026442019,-7.3453647229951e-21,7.760553470734649,13.838067626953148,-0.131132507324196,111.30303951232534,4.39453125,2.9811032613118584,9.20240173339846,-4.476225280761696,81.63051859294512,20.263671875,-0.09159993817726786,6.99402770996096,-6.2647232055663835,35.30382410004762,75.1953125
001.1J,3030,2008,69.93788859322109,1.2811271505598285,3.606176846036111,19.91502549870125,1.2400053347220548,0,0,4.019776576759664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,16.06652491405976,1.5015896089615666,6.715974426269554,-3.6360687255859148,151.34233657166618,145.01953125,2.492214983359162,7.826684570312523,-3.872629547119118,73.04868749288929,139.6484375,0.7965964737759208,8.807656860351585,-8.962767028808571,96.33010104010964,96.435546875,6.131207784016951,19.57868347167971,-1.9484619140624773,62.36335782222113,31.494140625,11.999069632253367,26.649732208251976,1.9705596923828352,28.097456091469297,-7.3453647229951e-21,15.126392661200654,28.121331787109398,6.782464599609398,83.38199997624685,-7.3453647229951e-21,17.45101435261391,28.898156738281273,10.470811462402366,77.95631030718297,-7.3453647229951e-21,15.074409841722073,26.419656372070335,9.60544357299807,153.95792731335334,-7.3453647229951e-21,11.046182356940392,19.503442382812523,5.7912765502929915,77.0414026442019,-7.3453647229951e-21,7.760553470734649,13.838067626953148,-0.131132507324196,111.30303951232534,4.39453125,2.9811032613118584,9.20240173339846,-4.476225280761696,81.63051859294512,20.263671875,-0.09159993817726786,6.99402770996096,-6.2647232055663835,35.30382410004762,75.1953125
001.1J,3011,2005,68.90635520177251,2.5643964173896987,3.3409894358518883,19.83949243701224,1.2297515188847876,0,0,4.1190149890888605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,10.9767246275444,1.755821092667162,8.923059082031273,-4.82311096191404,83.69460394094119,52.24609375,-1.1014355432419336,5.275231933593773,-8.47197570800779,30.83630504132273,59.5703125,-0.5519289119268933,11.154458618164085,-13.373949432373024,25.676747223752017,115.72265625,6.025855382283552,14.14447937011721,-1.694578552246071,33.900018549939404,0.732421875,9.589985763385755,18.117959594726585,2.8065658569336165,88.73629500400781,-7.3453647229951e-21,13.823612170749271,22.032342529296898,5.595498657226585,68.28890230927698,-7.3453647229951e-21,17.740847729098434,29.184197998046898,9.582414245605491,88.9131915550152,-7.3453647229951e-21,15.500326328892882,24.165765380859398,9.549382781982445,82.95605130050987,-7.3453647229951e-21,13.046002748277473,21.279885864257835,5.592610931396507,39.34916742843697,-7.3453647229951e-21,8.494873711370658,17.037530517578148,-0.7997039794921648,66.28439635957051,10.009765625,4.59812586042618,11.53809509277346,-4.782045745849587,83.937095697042,12.6953125,-0.4104174049951439,6.680383300781273,-6.16454162597654,51.9801772397237,101.806640625
001.1J,342,2002,72.73246915772474,2.7246053288010623,3.8410999213617103,15.02684694283081,1.306579403532804,0,0,4.368399245748882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,10.782150818840693,0.09638376953783734,5.5565353393554915,-17.441687011718727,86.39523128266546,199.21875,1.6113355999901557,7.379792785644554,-6.9632705688476335,87.02030036807429,171.630859375,2.172605522730052,11.27381286621096,-9.959059143066384,39.64042447330485,138.18359375,6.519640032450383,16.69337615966799,-1.0809692382812273,37.69780854004878,-7.27919033709973e-21,12.02055993439052,22.435998535156273,4.967752075195335,87.34274705591005,-7.27919033709973e-21,15.418446138170054,24.715997314453148,7.80671081542971,92.94453976161776,-7.27919033709973e-21,16.84326429059432,26.29084167480471,9.4586006164551,127.50106514020132,-7.27919033709973e-21,19.7522998399632,26.163003540039085,13.552148437500023,41.604617546589395,-7.27919033709973e-21,13.116442574395094,23.23359069824221,3.209912872314476,49.52091328660657,-7.27919033709973e-21,3.7995570275091666,15.662896728515648,-3.9255622863769304,81.23943326606309,51.513671875,-0.23693578508164137,6.113004302978538,-5.99620666503904,74.92414600352149,136.962890625,-5.699932725967869,2.5613189697265852,-21.014032745361305,34.46631201605754,287.59765625
001.2Z,3610,2007,78.40544135812245,0,15.480473822569918,0,5.1646976847306245,0.9470116872010894,0,0,0.00237544737592246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,16.990100691131623,0.6708551509406107,8.517297363281273,-13.361364746093727,111.39004243341333,76.171875,-1.91902668816698,5.50348815917971,-11.13194885253904,44.86272222703391,227.5390625,3.8141904728387317,14.110574340820335,-2.2740539550781023,49.905818709575556,226.5625,7.548508856031674,18.405358886718773,-1.6241668701171648,26.131766419595692,44.921875,10.378713144281903,18.523965454101585,3.3734222412109602,82.58503715857302,-7.3453647229951e-21,16.21131807963053,28.315270996093773,7.643975830078148,97.8879278128062,-7.3453647229951e-21,15.285183207194052,21.791009521484398,10.156793212890648,190.65945329128553,-7.3453647229951e-21,16.019411054221564,24.826043701171898,7.141458129882835,82.56599925731223,-7.3453647229951e-21,11.568295054965574,19.814385986328148,5.415521240234398,83.0927890666473,-7.3453647229951e-21,7.398930034842579,14.133630371093773,0.17723999023439774,30.882357671085714,-7.3453647229951e-21,2.220508448282885,11.93219909667971,-3.5015777587890398,66.51733847996866,14.6484375,0.7946548749042108,8.084939575195335,-6.578512573242165,99.40430066918182,28.3203125
